timeTag,wId,devId,locId,deepId,runTimes,devStatus,dataName1,devSpeed,dataUnit1,dataName2,devDeep,dataUnit2,dataName3,dataTemp,dataUnit3,dataName4,dataConv,dataUnit4,dataName5,dataP,dataUnit5,dataName6,dataSal,dataUnit6,dataName7,dataSV,dataUnit7,dataName8,dataPH,dataUnit8,dataName9,dataZ,dataUnit9,dataName10,dataY,dataUnit10,iatitude,longitude,shipSpeed,oceanDeep
2020-09-14T13:38:38.170Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,55.7663,米,仪器速度,1.97,米/秒,温度,21.198,℃,电导率,0.739,S/m,压力,56.082,bar,盐度,0.3393,psu,声速,1479.61,m/s,PH值,60.4291,,浊度,0,ug/l,叶绿素,5.2972,ug/l,,,,
2020-09-14T13:38:38.211Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,55.8558,米,仪器速度,2.18,米/秒,温度,20.709,℃,电导率,0.419,S/m,压力,56.172,bar,盐度,0.8823,psu,声速,1477.28,m/s,PH值,21.9872,,浊度,0,ug/l,叶绿素,1.634,ug/l,,,,
2020-09-14T13:38:38.253Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,55.9721,米,仪器速度,2.77,米/秒,温度,21.162,℃,电导率,1.069,S/m,压力,56.289,bar,盐度,0.6803,psu,声速,1479.64,m/s,PH值,70.456,,浊度,0,ug/l,叶绿素,1.9836,ug/l,,,,
2020-09-14T13:38:38.296Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.0905,米,仪器速度,2.75,米/秒,温度,20.415,℃,电导率,0.809,S/m,压力,56.408,bar,盐度,0.6203,psu,声速,1486.09,m/s,PH值,6.69941,,浊度,0,ug/l,叶绿素,5.8824,ug/l,,,,
2020-09-14T13:38:38.338Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.174,米,仪器速度,1.99,米/秒,温度,21.208,℃,电导率,0.909,S/m,压力,56.492,bar,盐度,0.1813,psu,声速,1480.93,m/s,PH值,1.35489,,浊度,0,ug/l,叶绿素,6.3536,ug/l,,,,
2020-09-14T13:38:38.380Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.2555,米,仪器速度,1.94,米/秒,温度,20.762,℃,电导率,0.879,S/m,压力,56.574,bar,盐度,0.4113,psu,声速,1483.39,m/s,PH值,5.83022,,浊度,0,ug/l,叶绿素,1.3604,ug/l,,,,
2020-09-14T13:38:38.421Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.3718,米,仪器速度,2.84,米/秒,温度,20.344,℃,电导率,0.299,S/m,压力,56.691,bar,盐度,0.2223,psu,声速,1481.67,m/s,PH值,3.86074,,浊度,0,ug/l,叶绿素,4.7956,ug/l,,,,
2020-09-14T13:38:38.464Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.4633,米,仪器速度,2.13,米/秒,温度,20.754,℃,电导率,0.159,S/m,压力,56.783,bar,盐度,0.9153,psu,声速,1478.41,m/s,PH值,54.5967,,浊度,0,ug/l,叶绿素,2.7132,ug/l,,,,
2020-09-14T13:38:38.505Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.5746,米,仪器速度,2.72,米/秒,温度,20.802,℃,电导率,0.339,S/m,压力,56.895,bar,盐度,0.8843,psu,声速,1482.56,m/s,PH值,26.4603,,浊度,0,ug/l,叶绿素,-0.1672,ug/l,,,,
2020-09-14T13:38:38.547Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.6979,米,仪器速度,2.94,米/秒,温度,20.534,℃,电导率,0.869,S/m,压力,57.019,bar,盐度,1.0243,psu,声速,1479.29,m/s,PH值,23.6092,,浊度,0,ug/l,叶绿素,2.2116,ug/l,,,,
2020-09-14T13:38:38.590Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.7794,米,仪器速度,1.9,米/秒,温度,20.419,℃,电导率,0.429,S/m,压力,57.101,bar,盐度,0.3913,psu,声速,1484.82,m/s,PH值,2.98403,,浊度,0,ug/l,叶绿素,5.6012,ug/l,,,,
2020-09-14T13:38:38.633Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.8679,米,仪器速度,2.06,米/秒,温度,20.969,℃,电导率,0.799,S/m,压力,57.19,bar,盐度,1.0243,psu,声速,1483.42,m/s,PH值,75.5292,,浊度,0,ug/l,叶绿素,4.522,ug/l,,,,
2020-09-14T13:38:38.675Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,56.9743,米,仪器速度,2.53,米/秒,温度,20.554,℃,电导率,0.929,S/m,压力,57.297,bar,盐度,0.1953,psu,声速,1478.76,m/s,PH值,31.7368,,浊度,0,ug/l,叶绿素,6.1788,ug/l,,,,
2020-09-14T13:38:38.716Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,57.0648,米,仪器速度,2.21,米/秒,温度,21.24,℃,电导率,0.219,S/m,压力,57.388,bar,盐度,0.6033,psu,声速,1479.23,m/s,PH值,20.4133,,浊度,0,ug/l,叶绿素,0.874,ug/l,,,,
2020-09-14T13:38:38.757Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,57.1513,米,仪器速度,2.11,米/秒,温度,20.881,℃,电导率,0.199,S/m,压力,57.475,bar,盐度,0.3713,psu,声速,1479.64,m/s,PH值,16.331,,浊度,0,ug/l,叶绿素,1.976,ug/l,,,,
2020-09-14T13:38:38.799Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,57.2895,米,仪器速度,3.29,米/秒,温度,20.948,℃,电导率,0.169,S/m,压力,57.614,bar,盐度,0.6063,psu,声速,1483.46,m/s,PH值,50.7971,,浊度,0,ug/l,叶绿素,3.192,ug/l,,,,
2020-09-14T13:38:38.841Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,57.4068,米,仪器速度,2.79,米/秒,温度,20.909,℃,电导率,0.859,S/m,压力,57.732,bar,盐度,0.9453,psu,声速,1477.98,m/s,PH值,35.1707,,浊度,0,ug/l,叶绿素,1.786,ug/l,,,,
2020-09-14T13:38:38.884Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,57.5241,米,仪器速度,2.73,米/秒,温度,21.159,℃,电导率,0.349,S/m,压力,57.85,bar,盐度,0.1453,psu,声速,1485.63,m/s,PH值,54.2202,,浊度,0,ug/l,叶绿素,5.9052,ug/l,,,,
2020-09-14T13:38:38.925Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,57.6444,米,仪器速度,2.93,米/秒,温度,20.707,℃,电导率,0.569,S/m,压力,57.971,bar,盐度,0.5763,psu,声速,1483.76,m/s,PH值,51.7088,,浊度,0,ug/l,叶绿素,-0.0228,ug/l,,,,
2020-09-14T13:38:38.967Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,57.7717,米,仪器速度,3.03,米/秒,温度,20.916,℃,电导率,0.589,S/m,压力,58.099,bar,盐度,0.6583,psu,声速,1480.77,m/s,PH值,59.9206,,浊度,0,ug/l,叶绿素,4.218,ug/l,,,,
2020-09-14T13:38:39.009Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,57.896,米,仪器速度,2.96,米/秒,温度,20.566,℃,电导率,0.309,S/m,压力,58.224,bar,盐度,0.4023,psu,声速,1482.6,m/s,PH值,17.3612,,浊度,0,ug/l,叶绿素,1.102,ug/l,,,,
2020-09-14T13:38:39.052Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,57.9745,米,仪器速度,1.83,米/秒,温度,20.524,℃,电导率,0.449,S/m,压力,58.303,bar,盐度,0.5163,psu,声速,1482.81,m/s,PH值,-0.424071,,浊度,0,ug/l,叶绿素,2.7436,ug/l,,,,
2020-09-14T13:38:39.093Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.0441,米,仪器速度,1.7,米/秒,温度,20.712,℃,电导率,0.729,S/m,压力,58.373,bar,盐度,0.7043,psu,声速,1479.64,m/s,PH值,39.1436,,浊度,0,ug/l,叶绿素,1.0032,ug/l,,,,
2020-09-14T13:38:39.135Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.1594,米,仪器速度,2.75,米/秒,温度,21.041,℃,电导率,0.309,S/m,压力,58.489,bar,盐度,0.4093,psu,声速,1480.32,m/s,PH值,4.2775,,浊度,0,ug/l,叶绿素,1.7784,ug/l,,,,
2020-09-14T13:38:39.178Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.235,米,仪器速度,1.76,米/秒,温度,20.331,℃,电导率,0.359,S/m,压力,58.565,bar,盐度,0.3533,psu,声速,1486.2,m/s,PH值,40.4317,,浊度,0,ug/l,叶绿素,5.0768,ug/l,,,,
2020-09-14T13:38:39.220Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.3672,米,仪器速度,3.15,米/秒,温度,20.808,℃,电导率,0.899,S/m,压力,58.698,bar,盐度,0.8153,psu,声速,1486.14,m/s,PH值,43.8964,,浊度,0,ug/l,叶绿素,6.9616,ug/l,,,,
2020-09-14T13:38:39.263Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.4826,米,仪器速度,2.68,米/秒,温度,20.533,℃,电导率,0.709,S/m,压力,58.814,bar,盐度,0.3523,psu,声速,1479.3,m/s,PH值,42.9718,,浊度,0,ug/l,叶绿素,6.2624,ug/l,,,,
2020-09-14T13:38:39.304Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.587,米,仪器速度,2.55,米/秒,温度,20.39,℃,电导率,0.699,S/m,压力,58.919,bar,盐度,0.4873,psu,声速,1486.69,m/s,PH值,65.7145,,浊度,0,ug/l,叶绿素,2.4244,ug/l,,,,
2020-09-14T13:38:39.346Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.6784,米,仪器速度,2.18,米/秒,温度,21.203,℃,电导率,0.799,S/m,压力,59.011,bar,盐度,0.6553,psu,声速,1482.76,m/s,PH值,5.54642,,浊度,0,ug/l,叶绿素,0.1748,ug/l,,,,
2020-09-14T13:38:39.388Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.7928,米,仪器速度,2.72,米/秒,温度,20.528,℃,电导率,1.129,S/m,压力,59.126,bar,盐度,0.7893,psu,声速,1483.26,m/s,PH值,10.0828,,浊度,0,ug/l,叶绿素,3.8912,ug/l,,,,
2020-09-14T13:38:39.431Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.8723,米,仪器速度,1.85,米/秒,温度,20.483,℃,电导率,0.809,S/m,压力,59.206,bar,盐度,0.2583,psu,声速,1481.85,m/s,PH值,41.7028,,浊度,0,ug/l,叶绿素,1.3908,ug/l,,,,
2020-09-14T13:38:39.472Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,58.9469,米,仪器速度,1.82,米/秒,温度,20.53,℃,电导率,0.799,S/m,压力,59.281,bar,盐度,0.6973,psu,声速,1483.34,m/s,PH值,68.9815,,浊度,0,ug/l,叶绿素,3.1844,ug/l,,,,
2020-09-14T13:38:39.514Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,59.0821,米,仪器速度,3.22,米/秒,温度,21.017,℃,电导率,0.469,S/m,压力,59.417,bar,盐度,0.5043,psu,声速,1479.39,m/s,PH值,58.604,,浊度,0,ug/l,叶绿素,3.6328,ug/l,,,,
2020-09-14T13:38:39.557Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,59.2133,米,仪器速度,3.05,米/秒,温度,20.914,℃,电导率,0.619,S/m,压力,59.549,bar,盐度,0.9923,psu,声速,1480.76,m/s,PH值,-0.477484,,浊度,0,ug/l,叶绿素,3.5264,ug/l,,,,
2020-09-14T13:38:39.598Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,59.3456,米,仪器速度,3.23,米/秒,温度,20.793,℃,电导率,0.899,S/m,压力,59.682,bar,盐度,0.1293,psu,声速,1486.88,m/s,PH值,7.02291,,浊度,0,ug/l,叶绿素,0.3268,ug/l,,,,
2020-09-14T13:38:39.640Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,59.4579,米,仪器速度,2.68,米/秒,温度,20.632,℃,电导率,1.089,S/m,压力,59.795,bar,盐度,0.9303,psu,声速,1477.4,m/s,PH值,0.410901,,浊度,0,ug/l,叶绿素,2.09,ug/l,,,,
2020-09-14T13:38:39.683Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,59.5832,米,仪器速度,2.91,米/秒,温度,20.647,℃,电导率,0.189,S/m,压力,59.921,bar,盐度,0.2253,psu,声速,1484,m/s,PH值,61.7374,,浊度,0,ug/l,叶绿素,2.318,ug/l,,,,
2020-09-14T13:38:39.724Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,59.6945,米,仪器速度,2.72,米/秒,温度,21.229,℃,电导率,0.979,S/m,压力,60.033,bar,盐度,0.7513,psu,声速,1478.68,m/s,PH值,26.1053,,浊度,0,ug/l,叶绿素,1.3984,ug/l,,,,
2020-09-14T13:38:39.767Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,59.8248,米,仪器速度,3.03,米/秒,温度,21.105,℃,电导率,0.279,S/m,压力,60.164,bar,盐度,1.0463,psu,声速,1482.04,m/s,PH值,77.0402,,浊度,0,ug/l,叶绿素,1.786,ug/l,,,,
2020-09-14T13:38:39.809Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,59.9003,米,仪器速度,1.8,米/秒,温度,20.57,℃,电导率,0.549,S/m,压力,60.24,bar,盐度,0.0843,psu,声速,1485.22,m/s,PH值,41.133,,浊度,0,ug/l,叶绿素,2.584,ug/l,,,,
2020-09-14T13:38:39.851Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,59.9769,米,仪器速度,1.82,米/秒,温度,21.025,℃,电导率,0.159,S/m,压力,60.317,bar,盐度,0.0963,psu,声速,1480.47,m/s,PH值,45.4076,,浊度,0,ug/l,叶绿素,3.762,ug/l,,,,
2020-09-14T13:38:39.893Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,60.1051,米,仪器速度,3.05,米/秒,温度,20.419,℃,电导率,0.379,S/m,压力,60.446,bar,盐度,0.0853,psu,声速,1484.12,m/s,PH值,22.5799,,浊度,0,ug/l,叶绿素,5.8672,ug/l,,,,
2020-09-14T13:38:39.934Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,60.2413,米,仪器速度,3.32,米/秒,温度,20.502,℃,电导率,0.709,S/m,压力,60.583,bar,盐度,0.3453,psu,声速,1478.42,m/s,PH值,17.983,,浊度,0,ug/l,叶绿素,3.6024,ug/l,,,,
2020-09-14T13:38:39.977Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,60.3149,米,仪器速度,1.71,米/秒,温度,21.267,℃,电导率,0.559,S/m,压力,60.657,bar,盐度,1.0303,psu,声速,1481.67,m/s,PH值,47.6095,,浊度,0,ug/l,叶绿素,0.0684,ug/l,,,,
2020-09-14T13:38:40.018Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,60.4243,米,仪器速度,2.67,米/秒,温度,20.772,℃,电导率,0.429,S/m,压力,60.767,bar,盐度,0.8443,psu,声速,1484.95,m/s,PH值,30.0882,,浊度,0,ug/l,叶绿素,-0.1368,ug/l,,,,
2020-09-14T13:38:40.060Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,60.5018,米,仪器速度,1.85,米/秒,温度,20.342,℃,电导率,0.959,S/m,压力,60.845,bar,盐度,0.5313,psu,声速,1477.6,m/s,PH值,32.3918,,浊度,0,ug/l,叶绿素,4.7652,ug/l,,,,
2020-09-14T13:38:40.103Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,60.5963,米,仪器速度,2.2,米/秒,温度,20.496,℃,电导率,0.419,S/m,压力,60.94,bar,盐度,0.6713,psu,声速,1484.41,m/s,PH值,43.2954,,浊度,0,ug/l,叶绿素,4.6816,ug/l,,,,
2020-09-14T13:38:40.144Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,60.6857,米,仪器速度,2.18,米/秒,温度,20.609,℃,电导率,0.239,S/m,压力,61.03,bar,盐度,1.0583,psu,声速,1480.57,m/s,PH值,45.5249,,浊度,0,ug/l,叶绿素,4.6892,ug/l,,,,
2020-09-14T13:38:40.186Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,60.7703,米,仪器速度,2.01,米/秒,温度,21.122,℃,电导率,0.519,S/m,压力,61.115,bar,盐度,0.2163,psu,声速,1486.94,m/s,PH值,75.1018,,浊度,0,ug/l,叶绿素,0.6536,ug/l,,,,
2020-09-14T13:38:40.229Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,60.8926,米,仪器速度,2.84,米/秒,温度,21.013,℃,电导率,0.229,S/m,压力,61.238,bar,盐度,0.5723,psu,声速,1478.82,m/s,PH值,48.5782,,浊度,0,ug/l,叶绿素,0.4332,ug/l,,,,
2020-09-14T13:38:40.270Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.0228,米,仪器速度,3.18,米/秒,温度,21.045,℃,电导率,0.649,S/m,压力,61.369,bar,盐度,0.4403,psu,声速,1477.6,m/s,PH值,64.5536,,浊度,0,ug/l,叶绿素,6.8552,ug/l,,,,
2020-09-14T13:38:40.312Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.1471,米,仪器速度,2.96,米/秒,温度,21.063,℃,电导率,0.589,S/m,压力,61.494,bar,盐度,0.2993,psu,声速,1482.83,m/s,PH值,27.3734,,浊度,0,ug/l,叶绿素,3.2604,ug/l,,,,
2020-09-14T13:38:40.355Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.2723,米,仪器速度,2.91,米/秒,温度,21.029,℃,电导率,0.519,S/m,压力,61.62,bar,盐度,0.9693,psu,声速,1485.43,m/s,PH值,24.8803,,浊度,0,ug/l,叶绿素,7.106,ug/l,,,,
2020-09-14T13:38:40.397Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.4085,米,仪器速度,3.24,米/秒,温度,20.614,℃,电导率,0.769,S/m,压力,61.757,bar,盐度,0.7123,psu,声速,1483.13,m/s,PH值,22.0953,,浊度,0,ug/l,叶绿素,6.7108,ug/l,,,,
2020-09-14T13:38:40.440Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.5129,米,仪器速度,2.43,米/秒,温度,21.268,℃,电导率,0.469,S/m,压力,61.862,bar,盐度,0.1223,psu,声速,1486.41,m/s,PH值,4.57903,,浊度,0,ug/l,叶绿素,2.6068,ug/l,,,,
2020-09-14T13:38:40.481Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.5885,米,仪器速度,1.84,米/秒,温度,20.46,℃,电导率,0.919,S/m,压力,61.938,bar,盐度,0.0613,psu,声速,1478.5,m/s,PH值,75.4994,,浊度,0,ug/l,叶绿素,4.9476,ug/l,,,,
2020-09-14T13:38:40.523Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.6651,米,仪器速度,1.82,米/秒,温度,20.458,℃,电导率,0.279,S/m,压力,62.015,bar,盐度,0.6733,psu,声速,1486.29,m/s,PH值,73.2063,,浊度,0,ug/l,叶绿素,6.8172,ug/l,,,,
2020-09-14T13:38:40.565Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.7605,米,仪器速度,2.27,米/秒,温度,21.102,℃,电导率,0.559,S/m,压力,62.111,bar,盐度,0.6423,psu,声速,1484.79,m/s,PH值,70.5273,,浊度,0,ug/l,叶绿素,5.1224,ug/l,,,,
2020-09-14T13:38:40.607Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.8559,米,仪器速度,2.27,米/秒,温度,20.613,℃,电导率,0.609,S/m,压力,62.207,bar,盐度,0.9373,psu,声速,1483.1,m/s,PH值,8.00614,,浊度,0,ug/l,叶绿素,3.6024,ug/l,,,,
2020-09-14T13:38:40.648Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,61.9752,米,仪器速度,2.91,米/秒,温度,20.433,℃,电导率,0.309,S/m,压力,62.327,bar,盐度,0.9873,psu,声速,1480.27,m/s,PH值,12.6902,,浊度,0,ug/l,叶绿素,3.8988,ug/l,,,,
2020-09-14T13:38:40.691Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,62.0687,米,仪器速度,2.17,米/秒,温度,20.64,℃,电导率,1.119,S/m,压力,62.421,bar,盐度,0.6513,psu,声速,1482.67,m/s,PH值,19.2768,,浊度,0,ug/l,叶绿素,1.824,ug/l,,,,
2020-09-14T13:38:40.733Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,62.1989,米,仪器速度,3.1,米/秒,温度,21.206,℃,电导率,0.969,S/m,压力,62.552,bar,盐度,0.2073,psu,声速,1477.51,m/s,PH值,68.6027,,浊度,0,ug/l,叶绿素,0.3876,ug/l,,,,
2020-09-14T13:38:40.774Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,62.2745,米,仪器速度,1.84,米/秒,温度,20.846,℃,电导率,0.419,S/m,压力,62.628,bar,盐度,0.4743,psu,声速,1485.51,m/s,PH值,6.39091,,浊度,0,ug/l,叶绿素,4.8336,ug/l,,,,
2020-09-14T13:38:40.816Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,62.3888,米,仪器速度,2.72,米/秒,温度,21.19,℃,电导率,0.269,S/m,压力,62.743,bar,盐度,0.9653,psu,声速,1477.18,m/s,PH值,51.3836,,浊度,0,ug/l,叶绿素,4.4612,ug/l,,,,
2020-09-14T13:38:40.858Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,62.5061,米,仪器速度,2.79,米/秒,温度,21.122,℃,电导率,0.409,S/m,压力,62.861,bar,盐度,0.1643,psu,声速,1478.79,m/s,PH值,60.2154,,浊度,0,ug/l,叶绿素,7.2504,ug/l,,,,
2020-09-14T13:38:40.901Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,62.6225,米,仪器速度,2.71,米/秒,温度,20.891,℃,电导率,0.569,S/m,压力,62.978,bar,盐度,0.3753,psu,声速,1478.51,m/s,PH值,27.2788,,浊度,0,ug/l,叶绿素,0.1368,ug/l,,,,
2020-09-14T13:38:40.943Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,62.7607,米,仪器速度,3.29,米/秒,温度,20.367,℃,电导率,1.079,S/m,压力,63.117,bar,盐度,0.0813,psu,声速,1478.44,m/s,PH值,53.2571,,浊度,0,ug/l,叶绿素,5.2364,ug/l,,,,
2020-09-14T13:38:40.985Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,62.8829,米,仪器速度,2.91,米/秒,温度,20.542,℃,电导率,0.599,S/m,压力,63.24,bar,盐度,0.2143,psu,声速,1484.45,m/s,PH值,17.6058,,浊度,0,ug/l,叶绿素,2.622,ug/l,,,,
2020-09-14T13:38:41.028Z,MVP4000,MFish-8,GPS,KX,1,1,仪器深度,62.9864,米,仪器速度,2.4,米/秒,温度,20.826,℃,电导率,0.679,S/m,压力,63.344,bar,盐度,0.5393,psu,声速,1484.01,m/s,PH值,34.1571,,浊度,0,ug/l,叶绿素,0,ug/l,,,,
2020-09-14T13:38:41.070Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.0579,米,仪器速度,1.7,米/秒,温度,20.777,℃,电导率,0.339,S/m,压力,63.416,bar,盐度,0.2333,psu,声速,1478.56,m/s,PH值,30.4876,,浊度,0,ug/l,叶绿素,6.2852,ug/l,,,,
2020-09-14T13:38:41.111Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.1752,米,仪器速度,2.86,米/秒,温度,20.925,℃,电导率,0.329,S/m,压力,63.534,bar,盐度,0.9223,psu,声速,1486.96,m/s,PH值,-0.49911,,浊度,0,ug/l,叶绿素,1.2236,ug/l,,,,
2020-09-14T13:38:41.153Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.2886,米,仪器速度,2.7,米/秒,温度,20.843,℃,电导率,0.549,S/m,压力,63.648,bar,盐度,0.5473,psu,声速,1483.63,m/s,PH值,-0.755707,,浊度,0,ug/l,叶绿素,3.4048,ug/l,,,,
2020-09-14T13:38:41.194Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.4258,米,仪器速度,3.35,米/秒,温度,20.509,℃,电导率,1.119,S/m,压力,63.786,bar,盐度,1.0203,psu,声速,1482.71,m/s,PH值,21.3312,,浊度,0,ug/l,叶绿素,1.9988,ug/l,,,,
2020-09-14T13:38:41.236Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.5252,米,仪器速度,2.37,米/秒,温度,20.889,℃,电导率,1.049,S/m,压力,63.886,bar,盐度,0.3563,psu,声速,1485.38,m/s,PH值,4.46555,,浊度,0,ug/l,叶绿素,7.0224,ug/l,,,,
2020-09-14T13:38:41.279Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.6097,米,仪器速度,1.97,米/秒,温度,20.397,℃,电导率,0.799,S/m,压力,63.971,bar,盐度,0.8273,psu,声速,1483.68,m/s,PH值,41.7806,,浊度,0,ug/l,叶绿素,5.6012,ug/l,,,,
2020-09-14T13:38:41.321Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.724,米,仪器速度,2.72,米/秒,温度,20.682,℃,电导率,1.119,S/m,压力,64.086,bar,盐度,0.9463,psu,声速,1477.34,m/s,PH值,74.2648,,浊度,0,ug/l,叶绿素,0.8132,ug/l,,,,
2020-09-14T13:38:41.363Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.8533,米,仪器速度,3.08,米/秒,温度,20.902,℃,电导率,0.959,S/m,压力,64.216,bar,盐度,0.6393,psu,声速,1480.66,m/s,PH值,64.5991,,浊度,0,ug/l,叶绿素,5.7,ug/l,,,,
2020-09-14T13:38:41.405Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.9288,米,仪器速度,1.8,米/秒,温度,20.356,℃,电导率,1.019,S/m,压力,64.292,bar,盐度,0.3703,psu,声速,1485.03,m/s,PH值,68.2641,,浊度,0,ug/l,叶绿素,7.1364,ug/l,,,,
2020-09-14T13:38:41.447Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,64.0531,米,仪器速度,2.96,米/秒,温度,20.335,℃,电导率,0.669,S/m,压力,64.417,bar,盐度,0.3823,psu,声速,1486.51,m/s,PH值,59.4551,,浊度,0,ug/l,叶绿素,-0.0304,ug/l,,,,
2020-09-14T13:38:41.490Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,64.1923,米,仪器速度,3.24,米/秒,温度,21.109,℃,电导率,0.189,S/m,压力,64.557,bar,盐度,1.0123,psu,声速,1477.87,m/s,PH值,56.4372,,浊度,0,ug/l,叶绿素,4.2332,ug/l,,,,
2020-09-14T13:38:41.531Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.0887,米,仪器速度,-26.92,米/秒,温度,20.954,℃,电导率,1.059,S/m,压力,63.447,bar,盐度,0.0673,psu,声速,1484.23,m/s,PH值,21.1673,,浊度,0,ug/l,叶绿素,3.116,ug/l,,,,
2020-09-14T13:38:41.574Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,64.411,米,仪器速度,30.75,米/秒,温度,21.05,℃,电导率,0.919,S/m,压力,64.777,bar,盐度,0.1133,psu,声速,1477.43,m/s,PH值,16.163,,浊度,0,ug/l,叶绿素,5.0464,ug/l,,,,
2020-09-14T13:38:41.617Z,MVP4000,MFish-8,GPS,KX,1,0,仪器深度,63.5063,米,仪器速度,-21.04,米/秒,温度,20.776,℃,电导率,0.209,S/m,压力,63.867,bar,盐度,0.3223,psu,声速,1485.5,m/s,PH值,59.512,,浊度,0,ug/l,叶绿素,2.0672,ug/l,,,,
